version,ID,path,location,height,facing,status,N_frames,mean_x,mean_y,mean_z,X_std,Y_std,Z_std,D3_std,radial_p50,radial_p75,radial_p95,radial_max,median_anchors,pct_ge7,pct_ge8
v1-old,ID01,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID01_20260513_152958,edge,low,ABEF,ok,601,1435.7125358419166,1099.2229621706422,69.15556253166449,29.75750141609096,21.43392883611859,33.6156766965422,49.748727779179454,41.969262444660764,57.487419747125216,81.08434418960445,187.3802721045898,7.0,99.66722129783693,24.958402662229616
v1-old,ID02,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID02_20260513_153316,edge,mid,ABEF,ok,601,1636.8130654040622,1079.4887785481797,-823.304018155859,19.71848717232176,18.74111292977794,41.7317828273558,49.81555729048202,41.481000972933174,58.71721131573021,82.82771305749601,138.6356205634273,7.0,99.83361064891847,26.955074875207984
v1-old,ID03,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID03_20260513_154008,edge,high,ABEF,ok,600,1596.5881973266933,1105.5991476909,-1462.4176059816948,23.852782125260983,19.207166479016387,24.305716055920602,39.09780418717728,33.52247633597001,45.85433290594656,63.0526143275256,120.1553032856215,7.0,100.0,30.5
v1-old,ID04,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID04_20260513_163638,edge,low,BCGF,ok,601,2262.544172855485,2477.780383105213,36.472631122351316,29.89291226259584,16.110983035358217,45.591827893077934,56.84861254715801,41.05921266868533,58.903679690725504,90.81623579521359,339.427258342816,8.0,99.83361064891847,58.069883527454245
v1-old,ID05,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID05_20260513_163117,edge,mid,BCGF,ok,601,2175.081182106738,2463.007921691045,-1044.2428541928834,28.024030477125326,15.824771767907489,39.62495527237626,51.04808288297446,41.84790895069347,58.08770750434589,87.10747015076846,155.52172182454035,7.0,100.0,26.622296173044923
v1-old,ID06,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID06_20260513_154321,edge,high,BCGF,ok,600,1999.4358495159424,2500.503015875999,-1471.9371044160566,21.99530045849765,14.377881837442805,19.147881596587467,32.51396773738923,27.919631719121824,38.561503424072356,54.7788445418625,81.9247776980689,7.0,99.83333333333333,35.66666666666667
v1-old,ID07,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID07_20260513_164048,edge,low,CDHG,ok,600,608.4366837474647,2569.5474670675153,118.69499809834122,27.864107533169552,20.708983611228618,70.29378261893298,78.39953039213933,58.96104244324662,87.78992122508117,141.95410698020302,274.2199819942286,7.0,100.0,14.833333333333334
v1-old,ID08,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID08_20260513_162857,edge,mid,CDHG,ok,601,1596.432707235799,3678.9699301207384,-991.2035910838352,56.71445198965429,29.22452874975917,88.6271690200656,109.20337555974896,85.24364897185285,125.97141790397436,186.69777730897596,397.1382317350025,7.0,99.83361064891847,19.467554076539102
v1-old,ID09,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID09_20260513_154629,edge,high,CDHG,ok,601,1544.3367139469676,3469.32876977523,-1430.1624755891592,32.09033363381594,21.805806683437655,38.48843910388867,54.650184469028275,45.151209713262,62.931495374193226,92.20220556760324,141.37502909180256,7.0,100.0,35.44093178036606
v1-old,ID10,,edge,low,ADHE,missing,,,,,,,,,,,,,,,
