host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,quality_flag_percent,targets,statuses,qualities
0.029623,1777218961.277012,27239,,BSF66F,,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
0.156346,1777218961.403735,27240,,BSF66F,,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
0.389051,1777218961.63644,27241,,BSF66F,,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
0.540812,1777218961.788201,27242,,BSF66F,,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
0.80101,1777218962.048399,27243,,BSF66F,,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
0.951037,1777218962.198426,27244,,BSF66F,,cal_static,4,100,"E,F,G,H","ok,ok,ok,pending","100,100,100,0"
1.18317,1777218962.430559,27245,,BSF66F,,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
1.342357,1777218962.589746,27246,,BSF66F,,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
1.595839,1777218962.843228,27247,,BSF66F,,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
1.956971,1777218963.20436,27248,,BSF66F,,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
2.189694,1777218963.437083,27249,,BSF66F,,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
2.33805,1777218963.585439,27250,,BSF66F,,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
2.570828,1777218963.818217,27251,,BSF66F,,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
2.751028,1777218963.998417,27252,,BSF66F,,cal_static,4,100,"E,F,G,H","ok,ok,ok,pending","100,100,100,0"
2.785796,1777218964.033185,44,,BS2DCE,,cal_roto,5,89,"A,C,F,H","ok,ok,ok,ok","91,83,91,91"
2.985261,1777218964.23265,27253,,BSF66F,,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
2.988944,1777218964.236333,45,,BS2DCE,,cal_roto,5,90,"C,A,F,H","ok,ok,ok,ok","84,92,92,92"
3.140597,1777218964.387986,27254,,BSF66F,,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
3.170556,1777218964.417945,46,,BS2DCE,,cal_roto,5,90,"C,A,F,H","ok,ok,ok,ok","85,92,92,92"
3.388829,1777218964.636218,37,,BSDC91,,cal_roto,5,82,"B,C,E,G","ok,ok,ok,timeout","84,78,84,84"
3.395682,1777218964.643071,27255,,BSF66F,,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
3.429106,1777218964.676495,47,,BS2DCE,,cal_roto,5,91,"A,C,F,H","ok,ok,ok,ok","93,86,93,93"
