experiment_id,deployability,description,track_count,capture_count,sample_err3d_n,sample_err3d_p50_mm,sample_err3d_p90_mm,sample_err3d_p95_mm,sample_err3d_rmse_mm,sample_err_horizontal_xz_n,sample_err_horizontal_xz_p50_mm,sample_err_horizontal_xz_p90_mm,sample_err_horizontal_xz_p95_mm,sample_err_horizontal_xz_rmse_mm,sample_err_vertical_y_n,sample_err_vertical_y_p50_mm,sample_err_vertical_y_p90_mm,sample_err_vertical_y_p95_mm,sample_err_vertical_y_rmse_mm,trackmedian_err3d_p50_mm,trackmedian_err3d_p95_mm,trackmedian_err3d_rmse_mm,trackmedian_horizontal_xz_p95_mm,trackmedian_vertical_y_p95_mm,trackmedian_turn_center_abs_error_3d_mm,trackmedian_turn_center_abs_error_xz_mm,trackmedian_turn_center_abs_error_y_mm,trackmedian_radius_error_abs_mm,trackmedian_circle_thickness_rms_mm,trackmedian_circle_thickness_p95_mm,imu_only_endpoint_drift_3d_trackmedian_mm,imu_only_endpoint_drift_xz_trackmedian_mm,imu_only_drift_rate_3d_trackmedian_mm_s,uwb_update_accept_rate_trackmedian,uwb_innovation_nis_trackmedian,uwb_innovation_nis_p95_trackmedian,raw_range_ge4_ratio_trackmedian,raw_range_full8_ratio_trackmedian,capture_pair_count,legacy_deltaR_error_rms_mm,legacy_abs_deltaR_error_median_mm,legacy_abs_deltaR_error_p95_mm,A,U,P,L,I,T,kind,seed_id,experiment_uid,verdict,screening_score,rank,R
X_A2_U4_P3_L16_I0_T1,uwb_only_control_repeated_for_matrix,Phase4 L16 single-I position row.,34,17,40661,98.32221344674474,163.2578930136724,183.14714790490714,112.31154868181555,40661,58.76873616378891,112.57762216047699,131.29418301281387,74.25094169261624,40661,62.102394177680935,137.15539994058213,157.22308865223,84.26554233533139,100.39518694231992,175.42596333691736,113.75369199775236,122.644120764348,155.46892211229445,84.10064342656881,61.111691633074415,40.74629314206214,20.18017670404194,89.72619400646055,163.70519156617814,nan,nan,nan,nan,nan,nan,nan,nan,17,38.72176792946932,19.959060081311293,71.15763530999801,A2,U4,P3,L16,I0,T1,uwb_only,S02,X_A2_U4_P3_L16_I0_T1__S02,FUSION_UNRANKED,198.9896000128905,1,
X_A2_U4_P3_L16_I1_T1,uwb_only_control_repeated_for_matrix,Phase4 L16 single-I position row.,34,17,40661,98.32221344674474,163.2578930136724,183.14714790490714,112.31154868181555,40661,58.76873616378891,112.57762216047699,131.29418301281387,74.25094169261624,40661,62.102394177680935,137.15539994058213,157.22308865223,84.26554233533139,100.39518694231992,175.42596333691736,113.75369199775236,122.644120764348,155.46892211229445,84.10064342656881,61.111691633074415,40.74629314206214,20.18017670404194,89.72619400646055,163.70519156617814,nan,nan,nan,nan,nan,nan,nan,nan,17,38.72176792946932,19.959060081311293,71.15763530999801,A2,U4,P3,L16,I1,T1,uwb_only,S02,X_A2_U4_P3_L16_I1_T1__S02,FUSION_UNRANKED,198.9896000128905,2,
X_A2_U4_P3_L16_I2_T1,uwb_only_control_repeated_for_matrix,Phase4 L16 single-I position row.,34,17,40661,98.32221344674474,163.2578930136724,183.14714790490714,112.31154868181555,40661,58.76873616378891,112.57762216047699,131.29418301281387,74.25094169261624,40661,62.102394177680935,137.15539994058213,157.22308865223,84.26554233533139,100.39518694231992,175.42596333691736,113.75369199775236,122.644120764348,155.46892211229445,84.10064342656881,61.111691633074415,40.74629314206214,20.18017670404194,89.72619400646055,163.70519156617814,nan,nan,nan,nan,nan,nan,nan,nan,17,38.72176792946932,19.959060081311293,71.15763530999801,A2,U4,P3,L16,I2,T1,uwb_only,S02,X_A2_U4_P3_L16_I2_T1__S02,FUSION_UNRANKED,198.9896000128905,3,
X_A2_U4_P3_L16_I3_T1,uwb_only_control_repeated_for_matrix,Phase4 L16 single-I position row.,34,17,40661,98.32221344674474,163.2578930136724,183.14714790490714,112.31154868181555,40661,58.76873616378891,112.57762216047699,131.29418301281387,74.25094169261624,40661,62.102394177680935,137.15539994058213,157.22308865223,84.26554233533139,100.39518694231992,175.42596333691736,113.75369199775236,122.644120764348,155.46892211229445,84.10064342656881,61.111691633074415,40.74629314206214,20.18017670404194,89.72619400646055,163.70519156617814,nan,nan,nan,nan,nan,nan,nan,nan,17,38.72176792946932,19.959060081311293,71.15763530999801,A2,U4,P3,L16,I3,T1,uwb_only,S02,X_A2_U4_P3_L16_I3_T1__S02,FUSION_UNRANKED,198.9896000128905,4,
X_A2_U4_P3_L16_I4_T1,uwb_only_control_repeated_for_matrix,Phase4 L16 single-I position row.,34,17,40661,98.32221344674474,163.2578930136724,183.14714790490714,112.31154868181555,40661,58.76873616378891,112.57762216047699,131.29418301281387,74.25094169261624,40661,62.102394177680935,137.15539994058213,157.22308865223,84.26554233533139,100.39518694231992,175.42596333691736,113.75369199775236,122.644120764348,155.46892211229445,84.10064342656881,61.111691633074415,40.74629314206214,20.18017670404194,89.72619400646055,163.70519156617814,nan,nan,nan,nan,nan,nan,nan,nan,17,38.72176792946932,19.959060081311293,71.15763530999801,A2,U4,P3,L16,I4,T1,uwb_only,S02,X_A2_U4_P3_L16_I4_T1__S02,FUSION_UNRANKED,198.9896000128905,5,
X_A2_U4_P3_L16_I5_T1,uwb_only_control_repeated_for_matrix,Phase4 L16 single-I position row.,34,17,40661,98.32221344674474,163.2578930136724,183.14714790490714,112.31154868181555,40661,58.76873616378891,112.57762216047699,131.29418301281387,74.25094169261624,40661,62.102394177680935,137.15539994058213,157.22308865223,84.26554233533139,100.39518694231992,175.42596333691736,113.75369199775236,122.644120764348,155.46892211229445,84.10064342656881,61.111691633074415,40.74629314206214,20.18017670404194,89.72619400646055,163.70519156617814,nan,nan,nan,nan,nan,nan,nan,nan,17,38.72176792946932,19.959060081311293,71.15763530999801,A2,U4,P3,L16,I5,T1,uwb_only,S02,X_A2_U4_P3_L16_I5_T1__S02,FUSION_UNRANKED,198.9896000128905,6,
X_A2_U4_P3_L16_I6_T1,uwb_only_control_repeated_for_matrix,Phase4 L16 single-I position row.,34,17,40661,98.32221344674474,163.2578930136724,183.14714790490714,112.31154868181555,40661,58.76873616378891,112.57762216047699,131.29418301281387,74.25094169261624,40661,62.102394177680935,137.15539994058213,157.22308865223,84.26554233533139,100.39518694231992,175.42596333691736,113.75369199775236,122.644120764348,155.46892211229445,84.10064342656881,61.111691633074415,40.74629314206214,20.18017670404194,89.72619400646055,163.70519156617814,nan,nan,nan,nan,nan,nan,nan,nan,17,38.72176792946932,19.959060081311293,71.15763530999801,A2,U4,P3,L16,I6,T1,uwb_only,S02,X_A2_U4_P3_L16_I6_T1__S02,FUSION_UNRANKED,198.9896000128905,7,
X_A2_U4_P3_L16_I7_T1,uwb_only_control_repeated_for_matrix,Phase4 L16 single-I position row.,34,17,40661,98.32221344674474,163.2578930136724,183.14714790490714,112.31154868181555,40661,58.76873616378891,112.57762216047699,131.29418301281387,74.25094169261624,40661,62.102394177680935,137.15539994058213,157.22308865223,84.26554233533139,100.39518694231992,175.42596333691736,113.75369199775236,122.644120764348,155.46892211229445,84.10064342656881,61.111691633074415,40.74629314206214,20.18017670404194,89.72619400646055,163.70519156617814,nan,nan,nan,nan,nan,nan,nan,nan,17,38.72176792946932,19.959060081311293,71.15763530999801,A2,U4,P3,L16,I7,T1,uwb_only,S02,X_A2_U4_P3_L16_I7_T1__S02,FUSION_UNRANKED,198.9896000128905,8,
X_A2_U4_P3_L16_I8_T1,uwb_only_control_repeated_for_matrix,Phase4 L16 single-I position row.,34,17,40661,98.32221344674474,163.2578930136724,183.14714790490714,112.31154868181555,40661,58.76873616378891,112.57762216047699,131.29418301281387,74.25094169261624,40661,62.102394177680935,137.15539994058213,157.22308865223,84.26554233533139,100.39518694231992,175.42596333691736,113.75369199775236,122.644120764348,155.46892211229445,84.10064342656881,61.111691633074415,40.74629314206214,20.18017670404194,89.72619400646055,163.70519156617814,nan,nan,nan,nan,nan,nan,nan,nan,17,38.72176792946932,19.959060081311293,71.15763530999801,A2,U4,P3,L16,I8,T1,uwb_only,S02,X_A2_U4_P3_L16_I8_T1__S02,FUSION_UNRANKED,198.9896000128905,9,
X_A2_U4_P0_L16_I0_T3,loose_ekf_screening,Phase4 L16 single-I position row.,34,17,40661,98.98886694289098,167.97409229458216,192.3680562593505,117.65608777763275,40661,57.85947720005102,112.83694856124339,133.72889262486322,74.61640948152228,40661,64.18258338480678,142.74903140979097,166.11520841991637,90.96893110960364,101.1910791416945,185.90817604894005,115.38290258876565,125.83131905529669,163.4150611549485,85.26717384243102,62.095877780102676,43.54197542167344,21.69773781737362,91.18525574339303,161.09134252540525,nan,nan,nan,1.0,0.1365765541875576,0.6454662631815591,nan,nan,17,33.41210665779784,19.358021294013326,64.36958225485179,A2,U4,P0,L16,I0,T3,position_fusion,S02,X_A2_U4_P0_L16_I0_T3__S02,FUSION_UNRANKED,200.4962843279688,10,
