case_id,source_kind,version,tag_method,point_estimator,ID,capture,location,height,facing,tag_truth_source,tag_truth_corrected,frames_input,frames_solved,solve_fraction,status,x_mm,y_mm,z_mm,mean_x_mm,mean_y_mm,mean_z_mm,median_x_mm,median_y_mm,median_z_mm,x_std_mm,y_std_mm,z_std_mm,d3_std_mm,radial_p50_mm,radial_p95_mm,anchors_used_median,anchors_input_median,pct_solved_ge7,pct_solved_ge8,residual_rms_median_mm,residual_rms_p95_mm,rejected_frames,rejected_anchor_counts,aligned_x_mm,aligned_y_vertical_mm,aligned_z_mm,truth_x_mm,truth_y_vertical_mm,truth_z_mm,err_x_mm,err_y_vertical_mm,err_z_mm,err_horizontal_mm,err_vertical_mm,err_3d_mm,anchor_fit_det,anchor_fit_scale,anchor_similarity_scale_diagnostic,distance_to_array_centroid_mm,layout_json,source_tr_all,eval_set,method,tag_truth_permutation,tag_truth_shift_from_motive_mm,tag_ball_fingerprint_as_is_max_abs_dev_mm,tag_ball_fingerprint_corrected_max_abs_dev_mm,scale_bias_expected_mm,n_frames,pct_ge8
production_style_T1_mean,production_style_probe,v4-io,T1,mean,ID12,static_ID12_BSF66F_120s_20260528_115143,edge,high,ADHE,motive_iantenna,False,1201,1201,1.0,ok,711.3026760414564,1229.9314956402302,-1525.699963616374,711.3026760414552,1229.9314956402295,-1525.699963616375,711.8749502651666,1231.0865015034922,-1525.612528573012,28.689351701094548,23.55494811192133,27.069332324660827,45.941955052950576,36.62218569875118,80.45703970031306,8.0,8.0,100.0,91.3405495420483,76.2023651913135,165.78924479536718,0,{},43.61333250660118,1698.8133221506605,-1001.3226195784396,-43.6886845,1590.1300500000002,-956.35754,87.30201700660118,108.68327215066029,-44.9650795784396,98.20132664539867,108.68327215066029,146.4771456586002,-1.0000000000000009,1.0,0.9582672713308588,990.2052092885641,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID12_BSF66F_120s_20260528_115143/tag_capture_20260528_115143/tr_all.csv,,,,,,,,,
production_style_T1_median,production_style_probe,v4-io,T1,median,ID12,static_ID12_BSF66F_120s_20260528_115143,edge,high,ADHE,motive_iantenna,False,1201,1201,1.0,ok,711.8749502651666,1231.0865015034922,-1525.612528573012,711.3026760414552,1229.9314956402295,-1525.699963616375,711.8749502651666,1231.0865015034922,-1525.612528573012,28.689351701094548,23.55494811192133,27.069332324660827,45.96011765983018,36.68817328509571,81.262798748318,8.0,8.0,100.0,91.3405495420483,76.2023651913135,165.78924479536718,0,{},44.729881308132235,1698.7167787888493,-1000.6798292773381,-43.6886845,1590.1300500000002,-956.35754,88.41856580813223,108.58672878884909,-44.322289277338086,98.90555144354157,108.58672878884909,146.8788132285052,-1.0000000000000009,1.0,0.9582672713308588,990.2052092885641,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID12_BSF66F_120s_20260528_115143/tag_capture_20260528_115143/tr_all.csv,,,,,,,,,
production_style_T1_mean,production_style_probe,v4-io,T1,mean,ID13,static_ID13_BSF66F_120s_20260528_115704,center,mid,ABEF,motive_iantenna,False,1200,1200,1.0,ok,1525.3772935458994,1084.9599712776203,-888.8486998690634,1525.3772935459012,1084.959971277619,-888.8486998690636,1524.6302674955914,1084.3278448363035,-891.1981802406674,32.64704192550306,37.56687053838889,57.0043318338791,75.67425557189597,66.2014527480536,129.35301461059925,8.0,8.0,99.83333333333333,91.66666666666666,59.48583247857371,133.88775711231375,0,{},-158.97938462298634,1070.5864138200989,-192.86674540035733,-189.628155,1139.0976,-197.96616,30.648770377013648,-68.51118617990119,5.099414599642671,31.070100657737786,68.51118617990119,75.22721440183095,-1.0000000000000009,1.0,0.9582672713308588,210.42408004244712,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID13_BSF66F_120s_20260528_115704/tag_capture_20260528_115704/tr_all.csv,,,,,,,,,
production_style_T1_median,production_style_probe,v4-io,T1,median,ID13,static_ID13_BSF66F_120s_20260528_115704,center,mid,ABEF,motive_iantenna,False,1200,1200,1.0,ok,1524.6302674955914,1084.3278448363035,-891.1981802406674,1525.3772935459012,1084.959971277619,-888.8486998690636,1524.6302674955914,1084.3278448363035,-891.1981802406674,32.64704192550306,37.56687053838889,57.0043318338791,75.71704330026914,66.6622022800288,128.5003205631825,8.0,8.0,99.83333333333333,91.66666666666666,59.48583247857371,133.88775711231375,0,{},-159.5350186493041,1072.9370023623687,-193.66905089575835,-189.628155,1139.0976,-197.96616,30.093136350695886,-66.16059763763133,4.297109104241656,30.39838814929717,66.16059763763133,72.80993532371717,-1.0000000000000009,1.0,0.9582672713308588,210.42408004244712,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID13_BSF66F_120s_20260528_115704/tag_capture_20260528_115704/tr_all.csv,,,,,,,,,
production_style_T1_mean,production_style_probe,v4-io,T1,mean,ID14,static_ID14_BSF66F_120s_20260528_120122,center,mid,BCGF,motive_iantenna,False,1201,1201,1.0,ok,1544.1419788807232,1067.0701925462643,-898.2302965403682,1544.1419788807239,1067.0701925462645,-898.2302965403684,1546.1746853706777,1069.3077453054914,-901.7950090541391,18.883304429034048,21.35148161024508,32.696379484769174,43.37647040186932,30.68581342534437,72.22045489525185,8.0,8.0,99.91673605328893,91.9233971690258,43.04771472370011,140.32332578659015,0,{},-177.86733378856127,1080.3393670702135,-175.30835042545732,-198.69532,1132.6278,-194.690585,20.82798621143874,-52.288432929786495,19.38223457454268,28.451292180259227,52.288432929786495,59.527777087501434,-1.0000000000000009,1.0,0.9582672713308588,208.15261748624962,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID14_BSF66F_120s_20260528_120122/tag_capture_20260528_120122/tr_all.csv,,,,,,,,,
production_style_T1_median,production_style_probe,v4-io,T1,median,ID14,static_ID14_BSF66F_120s_20260528_120122,center,mid,BCGF,motive_iantenna,False,1201,1201,1.0,ok,1546.1746853706777,1069.3077453054914,-901.7950090541391,1544.1419788807239,1067.0701925462645,-898.2302965403684,1546.1746853706777,1069.3077453054914,-901.7950090541391,18.883304429034048,21.35148161024508,32.696379484769174,43.62755892615015,29.450808530192568,73.78352935606563,8.0,8.0,99.91673605328893,91.9233971690258,43.04771472370011,140.32332578659015,0,{},-175.7141650750143,1083.8937637453314,-173.16922862028196,-198.69532,1132.6278,-194.690585,22.981154924985702,-48.73403625466858,21.521356379718043,31.48495294754345,48.73403625466858,58.01989789529431,-1.0000000000000009,1.0,0.9582672713308588,208.15261748624962,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID14_BSF66F_120s_20260528_120122/tag_capture_20260528_120122/tr_all.csv,,,,,,,,,
production_style_T1_mean,production_style_probe,v4-io,T1,mean,ID15,static_ID15_BSF66F_120s_20260528_120437,center,mid,CDHG,motive_iantenna,False,1201,1201,1.0,ok,1501.1107917957054,1075.3072669494686,-880.1568818514962,1501.1107917957052,1075.3072669494695,-880.1568818514958,1500.9492639303353,1076.573078343279,-878.3068746114734,21.74852695633848,28.279452596867195,40.01797153560789,53.61122932533598,45.789080206627766,91.79707970614119,8.0,8.0,99.91673605328893,95.58701082431307,56.01018674565723,157.72744333359103,0,{},-167.23384848283524,1061.8087268976699,-217.61349361436828,-200.165335,1132.2551,-184.312585,32.93148651716476,-70.4463731023302,-33.30090861436827,46.83410422729051,70.4463731023302,84.59388158753222,-1.0000000000000009,1.0,0.9582672713308588,209.439366523459,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID15_BSF66F_120s_20260528_120437/tag_capture_20260528_120437/tr_all.csv,,,,,,,,,
production_style_T1_median,production_style_probe,v4-io,T1,median,ID15,static_ID15_BSF66F_120s_20260528_120437,center,mid,CDHG,motive_iantenna,False,1201,1201,1.0,ok,1500.9492639303353,1076.573078343279,-878.3068746114734,1501.1107917957052,1075.3072669494695,-880.1568818514958,1500.9492639303353,1076.573078343279,-878.3068746114734,21.74852695633848,28.279452596867195,40.01797153560789,53.658315350911714,45.478078135333426,93.56485377667899,8.0,8.0,99.91673605328893,95.58701082431307,56.01018674565723,157.72744333359103,0,{},-165.98379378608854,1059.9423277494468,-217.68287660062606,-200.165335,1132.2551,-184.312585,34.18154121391146,-72.31277225055328,-33.37029160062605,47.76980344599652,72.31277225055328,86.66655151688875,-1.0000000000000009,1.0,0.9582672713308588,209.439366523459,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID15_BSF66F_120s_20260528_120437/tag_capture_20260528_120437/tr_all.csv,,,,,,,,,
production_style_T1_mean,production_style_probe,v4-io,T1,mean,ID16,static_ID16_BSF66F_120s_20260528_120804,center,mid,ADHE,motive_iantenna,False,1201,1201,1.0,ok,1544.5546214820658,1060.9555674513329,-947.6684807498971,1544.5546214820656,1060.9555674513308,-947.668480749896,1545.0705409152026,1061.8987297730678,-949.4042857156097,18.402115259195725,20.50452356490242,32.01835938572232,42.24036778236709,31.256138098619346,73.17561009352009,8.0,8.0,99.91673605328893,89.75853455453789,58.16103641164663,173.49841023781707,0,{},-183.3758125735052,1129.8493055588945,-175.64838605032105,-184.85465499999998,1122.0572,-185.78015499999998,1.4788424264947935,7.792105558894491,10.131768949678928,10.23912676804419,7.792105558894491,12.8668809745421,-1.0000000000000009,1.0,0.9582672713308588,193.9946298264024,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID16_BSF66F_120s_20260528_120804/tag_capture_20260528_120804/tr_all.csv,,,,,,,,,
production_style_T1_median,production_style_probe,v4-io,T1,median,ID16,static_ID16_BSF66F_120s_20260528_120804,center,mid,ADHE,motive_iantenna,False,1201,1201,1.0,ok,1545.0705409152026,1061.8987297730678,-949.4042857156097,1544.5546214820656,1060.9555674513308,-947.668480749896,1545.0705409152026,1061.8987297730678,-949.4042857156097,18.402115259195725,20.50452356490242,32.01835938572232,42.28968452584228,31.07911114029044,72.81312903204292,8.0,8.0,99.91673605328893,89.75853455453789,58.16103641164663,173.49841023781707,0,{},-182.44439049161213,1131.577885224595,-175.08873245182485,-184.85465499999998,1122.0572,-185.78015499999998,2.410264508387854,9.520685224595127,10.691422548175126,10.959739554570703,9.520685224595127,14.517552763804428,-1.0000000000000009,1.0,0.9582672713308588,193.9946298264024,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID16_BSF66F_120s_20260528_120804/tag_capture_20260528_120804/tr_all.csv,,,,,,,,,
production_style_T1_mean,production_style_probe,v4-io,T1,mean,ID17,static_ID17_BSF66F_120s_20260528_121200,center,low,ABEF,motive_iantenna,False,1199,1199,1.0,ok,1380.5200175531281,1081.0256986419936,24.80944687672322,1380.5200175531293,1081.0256986419943,24.809446876723225,1380.637459889019,1079.7741130525744,17.13663343002378,18.62258555306413,24.66860337191266,55.19935175809415,63.26380576218716,50.2768206550309,111.70622498092061,8.0,8.0,99.83319432860718,92.49374478732277,65.56868196888631,104.42220124084065,0,{},-165.47027781672784,155.8619464290631,-330.7338375068366,-180.39839999999998,209.45865500000002,-328.203235,14.928122183272137,-53.596708570936926,-2.530602506836601,15.14109576504651,53.596708570936926,55.694343973192225,-1.0000000000000009,1.0,0.9582672713308588,746.0479146483464,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID17_BSF66F_120s_20260528_121200/tag_capture_20260528_121200/tr_all.csv,,,,,,,,,
production_style_T1_median,production_style_probe,v4-io,T1,median,ID17,static_ID17_BSF66F_120s_20260528_121200,center,low,ABEF,motive_iantenna,False,1199,1199,1.0,ok,1380.637459889019,1079.7741130525744,17.13663343002378,1380.5200175531293,1081.0256986419943,24.809446876723225,1380.637459889019,1079.7741130525744,17.13663343002378,18.62258555306413,24.66860337191266,55.19935175809415,63.739794829396025,48.43106873486803,115.1479487035427,8.0,8.0,99.83319432860718,92.49374478732277,65.56868196888631,104.42220124084065,0,{},-166.6304709559106,163.54998590479485,-330.7519006498685,-180.39839999999998,209.45865500000002,-328.203235,13.767929044089385,-45.90866909520517,-2.5486656498684965,14.00184154880706,45.90866909520517,47.99643179290462,-1.0000000000000009,1.0,0.9582672713308588,746.0479146483464,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID17_BSF66F_120s_20260528_121200/tag_capture_20260528_121200/tr_all.csv,,,,,,,,,
production_style_T1_mean,production_style_probe,v4-io,T1,mean,ID18,static_ID18_BSF66F_120s_20260528_121519,center,low,BCGF,motive_iantenna,False,1199,1199,1.0,ok,1455.2468479890472,924.1520545864105,-0.020593427788656134,1455.2468479890479,924.152054586411,-0.020593427788656995,1455.2160521693943,925.5180767283032,0.03513519195988736,15.808540248095442,21.077139083153607,32.365435459465445,41.73340567443637,34.39502281519011,75.18939055532039,8.0,8.0,99.83319432860718,92.91075896580485,35.895086134995765,120.85962168277823,0,{},-326.3080323021047,183.20312152225694,-265.9754622614289,-295.4243,206.90585,-224.00141000000002,-30.883732302104704,-23.70272847774305,-41.97405226142888,52.11166840692427,23.70272847774305,57.2489765973405,-1.0000000000000009,1.0,0.9582672713308588,758.3430541074473,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID18_BSF66F_120s_20260528_121519/tag_capture_20260528_121519/tr_all.csv,,,,,,,,,
production_style_T1_median,production_style_probe,v4-io,T1,median,ID18,static_ID18_BSF66F_120s_20260528_121519,center,low,BCGF,motive_iantenna,False,1199,1199,1.0,ok,1455.2160521693943,925.5180767283032,0.03513519195988736,1455.2468479890479,924.152054586411,-0.020593427788656995,1455.2160521693943,925.5180767283032,0.03513519195988736,15.808540248095442,21.077139083153607,32.365435459465445,41.75580462331895,34.277086992802865,75.13275868071658,8.0,8.0,99.83319432860718,92.91075896580485,35.895086134995765,120.85962168277823,0,{},-324.94349855467067,183.13069540648686,-265.9218650266448,-295.4243,206.90585,-224.00141000000002,-29.519198554670652,-23.775154593513122,-41.92045502664479,51.27092385505666,23.775154593513122,56.51518034029854,-1.0000000000000009,1.0,0.9582672713308588,758.3430541074473,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID18_BSF66F_120s_20260528_121519/tag_capture_20260528_121519/tr_all.csv,,,,,,,,,
production_style_T1_mean,production_style_probe,v4-io,T1,mean,ID19,static_ID19_BSF66F_120s_20260528_121846,center,low,CDHG,motive_iantenna,False,1201,1201,1.0,ok,1651.1845811196936,1066.5794171311868,119.58968560978,1651.1845811196954,1066.5794171311848,119.58968560978015,1653.7356688823038,1065.0772810526387,111.81846399747099,23.923044760609322,22.97250780762617,109.97449079503538,114.86703970772854,68.67652497237522,217.46154302639346,8.0,8.0,99.91673605328893,89.84179850124896,176.34360759383299,221.13836216150324,0,{},-197.6751943883396,63.53020188434557,-60.75423277268487,-188.530555,205.96057000000002,-114.135095,-9.144639388339613,-142.43036811565446,53.380862227315134,54.158479314640765,142.43036811565446,152.37962673282544,-1.0000000000000009,1.0,0.9582672713308588,747.0845615290667,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID19_BSF66F_120s_20260528_121846/tag_capture_20260528_121846/tr_all.csv,,,,,,,,,
production_style_T1_median,production_style_probe,v4-io,T1,median,ID19,static_ID19_BSF66F_120s_20260528_121846,center,low,CDHG,motive_iantenna,False,1201,1201,1.0,ok,1653.7356688823038,1065.0772810526387,111.81846399747099,1651.1845811196954,1066.5794171311848,119.58968560978015,1653.7356688823038,1065.0772810526387,111.81846399747099,23.923044760609322,22.97250780762617,109.9744907950354,115.16767410230835,68.0401852660819,221.2745845236279,8.0,8.0,99.91673605328893,89.84179850124896,176.34360759383299,221.13836216150324,0,{},-199.23346466967791,71.34001531612749,-58.35945620488337,-188.530555,205.96057000000002,-114.135095,-10.702909669677922,-134.6205546838725,55.775638795116635,56.79325803650117,134.6205546838725,146.11012251652556,-1.0000000000000009,1.0,0.9582672713308588,747.0845615290667,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID19_BSF66F_120s_20260528_121846/tag_capture_20260528_121846/tr_all.csv,,,,,,,,,
